index,campaign,pdays,pdays_d,previous,poutcome,y
38541,1,-1,-1,0,unknown,no
38542,1,-1,-1,0,unknown,no
38543,2,-1,-1,0,unknown,no
38544,1,-1,-1,0,unknown,no
38545,1,91,91,2,failure,no
38546,6,-1,-1,0,unknown,no
38547,1,-1,-1,0,unknown,no
38548,1,-1,-1,0,unknown,no
38549,2,-1,-1,0,unknown,no
38550,1,-1,-1,0,unknown,no
38551,1,-1,-1,0,unknown,yes
38552,1,-1,-1,0,unknown,no
38553,1,-1,-1,0,unknown,no
38554,1,-1,-1,0,unknown,yes
38555,1,-1,-1,0,unknown,no
38556,1,100,100,10,other,yes
38557,5,-1,-1,0,unknown,no
38558,1,-1,-1,0,unknown,no
38559,2,-1,-1,0,unknown,no
38560,9,-1,-1,0,unknown,no
38561,1,167,167,2,failure,no
38562,1,-1,-1,0,unknown,no
38563,4,-1,-1,0,unknown,no
38564,1,101,101,4,other,no
38565,1,-1,-1,0,unknown,no
38566,1,-1,-1,0,unknown,no
38567,8,-1,-1,0,unknown,no
38568,1,134,134,1,failure,no
38569,1,-1,-1,0,unknown,no
38570,1,-1,-1,0,unknown,no
38571,2,-1,-1,0,unknown,no
38572,1,-1,-1,0,unknown,no
38573,3,-1,-1,0,unknown,no
38574,1,-1,-1,0,unknown,no
38575,1,-1,-1,0,unknown,no
38576,1,-1,-1,0,unknown,no
38577,1,-1,-1,0,unknown,no
38578,1,-1,-1,0,unknown,no
38579,1,-1,-1,0,unknown,no
38580,4,-1,-1,0,unknown,no
38581,1,-1,-1,0,unknown,no
38582,1,-1,-1,0,unknown,no
38583,1,-1,-1,0,unknown,no
38584,1,-1,-1,0,unknown,no
38585,2,-1,-1,0,unknown,no
38586,1,-1,-1,0,unknown,no
38587,2,105,105,2,success,no
38588,1,-1,-1,0,unknown,no
38589,1,-1,-1,0,unknown,no
38590,5,-1,-1,0,unknown,no
38591,1,-1,-1,0,unknown,yes
38592,1,-1,-1,0,unknown,no
38593,1,-1,-1,0,unknown,no
38594,1,-1,-1,0,unknown,no
38595,1,-1,-1,0,unknown,no
38596,1,-1,-1,0,unknown,yes
38597,1,-1,-1,0,unknown,no
38598,2,-1,-1,0,unknown,no
38599,3,114,114,1,failure,no
38600,5,137,137,1,failure,no
38601,2,-1,-1,0,unknown,no
38602,5,-1,-1,0,unknown,no
38603,3,-1,-1,0,unknown,no
38604,6,-1,-1,0,unknown,no
38605,2,-1,-1,0,unknown,no
38606,2,-1,-1,0,unknown,no
38607,2,191,191,2,failure,no
38608,2,-1,-1,0,unknown,no
38609,2,-1,-1,0,unknown,no
38610,3,-1,-1,0,unknown,no
38611,9,-1,-1,0,unknown,no
38612,7,141,141,9,other,no
38613,5,-1,-1,0,unknown,no
38614,2,-1,-1,0,unknown,no
38615,2,-1,-1,0,unknown,no
38616,6,-1,-1,0,unknown,no
38617,2,-1,-1,0,unknown,no
38618,3,108,108,3,other,no
38619,2,-1,-1,0,unknown,no
38620,2,-1,-1,0,unknown,yes
38621,2,-1,-1,0,unknown,no
38622,2,-1,-1,0,unknown,no
38623,3,-1,-1,0,unknown,no
38624,4,-1,-1,0,unknown,no
38625,1,-1,-1,0,unknown,no
38626,2,-1,-1,0,unknown,no
38627,1,-1,-1,0,unknown,no
38628,1,-1,-1,0,unknown,no
38629,1,-1,-1,0,unknown,yes
38630,1,-1,-1,0,unknown,no
38631,2,-1,-1,0,unknown,no
38632,7,136,136,1,failure,no
38633,4,-1,-1,0,unknown,no
38634,9,-1,-1,0,unknown,no
38635,3,-1,-1,0,unknown,no
38636,2,-1,-1,0,unknown,no
38637,3,-1,-1,0,unknown,no
38638,6,-1,-1,0,unknown,no
38639,2,-1,-1,0,unknown,no
38640,2,-1,-1,0,unknown,no
38641,3,-1,-1,0,unknown,no
38642,2,-1,-1,0,unknown,no
38643,4,-1,-1,0,unknown,no
38644,3,-1,-1,0,unknown,no
38645,4,114,114,1,failure,no
38646,2,-1,-1,0,unknown,no
38647,2,143,143,1,failure,no
38648,4,-1,-1,0,unknown,no
38649,8,126,126,5,other,no
38650,2,-1,-1,0,unknown,no
38651,2,-1,-1,0,unknown,no
38652,5,-1,-1,0,unknown,no
38653,4,182,182,2,other,no
38654,3,-1,-1,0,unknown,no
38655,5,-1,-1,0,unknown,no
38656,3,-1,-1,0,unknown,yes
38657,2,-1,-1,0,unknown,no
38658,2,-1,-1,0,unknown,no
38659,2,-1,-1,0,unknown,no
38660,3,-1,-1,0,unknown,no
38661,3,-1,-1,0,unknown,no
38662,2,-1,-1,0,unknown,no
38663,9,-1,-1,0,unknown,no
38664,5,-1,-1,0,unknown,no
38665,4,-1,-1,0,unknown,yes
38666,7,-1,-1,0,unknown,no
38667,3,-1,-1,0,unknown,no
38668,4,-1,-1,0,unknown,no
38669,2,157,157,4,failure,no
38670,2,-1,-1,0,unknown,no
38671,2,-1,-1,0,unknown,no
38672,2,-1,-1,0,unknown,no
38673,1,-1,-1,0,unknown,no
38674,2,-1,-1,0,unknown,no
38675,2,-1,-1,0,unknown,no
38676,2,-1,-1,0,unknown,no
38677,1,-1,-1,0,unknown,no
38678,3,-1,-1,0,unknown,no
38679,4,-1,-1,0,unknown,yes
38680,3,-1,-1,0,unknown,no
38681,4,-1,-1,0,unknown,no
38682,2,-1,-1,0,unknown,no
38683,3,-1,-1,0,unknown,no
38684,3,-1,-1,0,unknown,no
38685,4,-1,-1,0,unknown,no
38686,3,-1,-1,0,unknown,no
38687,3,-1,-1,0,unknown,no
38688,2,-1,-1,0,unknown,no
38689,2,-1,-1,0,unknown,no
38690,2,-1,-1,0,unknown,yes
38691,5,-1,-1,0,unknown,no
38692,2,-1,-1,0,unknown,no
38693,2,-1,-1,0,unknown,yes
38694,3,-1,-1,0,unknown,no
38695,2,-1,-1,0,unknown,yes
38696,2,100,100,5,failure,no
38697,2,-1,-1,0,unknown,no
38698,10,115,115,3,failure,no
38699,7,154,154,5,failure,no
38700,2,-1,-1,0,unknown,no
38701,4,-1,-1,0,unknown,no
38702,6,-1,-1,0,unknown,no
38703,2,-1,-1,0,unknown,yes
38704,4,-1,-1,0,unknown,no
38705,3,-1,-1,0,unknown,no
38706,1,-1,-1,0,unknown,no
38707,1,-1,-1,0,unknown,no
38708,1,-1,-1,0,unknown,no
38709,1,-1,-1,0,unknown,yes
38710,1,-1,-1,0,unknown,no
38711,1,-1,-1,0,unknown,no
38712,1,-1,-1,0,unknown,no
38713,1,-1,-1,0,unknown,no
38714,1,-1,-1,0,unknown,no
38715,2,-1,-1,0,unknown,no
38716,1,-1,-1,0,unknown,no
38717,1,189,189,1,failure,no
38718,1,-1,-1,0,unknown,no
38719,1,-1,-1,0,unknown,no
38720,1,-1,-1,0,unknown,no
38721,1,-1,-1,0,unknown,no
38722,1,-1,-1,0,unknown,no
38723,1,-1,-1,0,unknown,no
38724,1,265,265,4,failure,no
38725,1,-1,-1,0,unknown,no
38726,1,-1,-1,0,unknown,no
38727,1,-1,-1,0,unknown,no
38728,1,-1,-1,0,unknown,no
38729,1,-1,-1,0,unknown,no
38730,1,-1,-1,0,unknown,no
38731,1,-1,-1,0,unknown,no
38732,1,-1,-1,0,unknown,no
38733,1,-1,-1,0,unknown,no
38734,1,-1,-1,0,unknown,no
38735,1,-1,-1,0,unknown,no
38736,1,-1,-1,0,unknown,no
38737,1,-1,-1,0,unknown,no
38738,1,-1,-1,0,unknown,no
38739,1,-1,-1,0,unknown,no
38740,1,-1,-1,0,unknown,no
38741,1,-1,-1,0,unknown,no
38742,1,-1,-1,0,unknown,no
38743,1,-1,-1,0,unknown,no
38744,1,-1,-1,0,unknown,no
38745,1,-1,-1,0,unknown,no
38746,1,71,71,1,failure,no
38747,2,204,204,2,failure,no
38748,1,-1,-1,0,unknown,no
38749,1,-1,-1,0,unknown,no
38750,1,-1,-1,0,unknown,no
38751,1,-1,-1,0,unknown,no
38752,1,-1,-1,0,unknown,no
38753,1,-1,-1,0,unknown,no
38754,1,-1,-1,0,unknown,no
38755,1,184,184,8,failure,no
38756,1,-1,-1,0,unknown,no
38757,1,-1,-1,0,unknown,no
38758,1,-1,-1,0,unknown,no
38759,2,-1,-1,0,unknown,no
38760,1,-1,-1,0,unknown,no
38761,1,-1,-1,0,unknown,no
38762,1,-1,-1,0,unknown,yes
38763,1,-1,-1,0,unknown,no
38764,1,-1,-1,0,unknown,no
38765,1,-1,-1,0,unknown,no
38766,1,-1,-1,0,unknown,no
38767,1,239,239,2,failure,no
38768,1,-1,-1,0,unknown,no
38769,1,226,226,1,success,no
38770,1,-1,-1,0,unknown,yes
38771,1,-1,-1,0,unknown,no
38772,1,-1,-1,0,unknown,no
38773,1,-1,-1,0,unknown,no
38774,1,-1,-1,0,unknown,no
38775,1,-1,-1,0,unknown,no
38776,1,-1,-1,0,unknown,no
38777,1,-1,-1,0,unknown,no
38778,1,169,169,3,failure,no
38779,1,-1,-1,0,unknown,no
38780,1,-1,-1,0,unknown,no
38781,1,-1,-1,0,unknown,no
38782,1,-1,-1,0,unknown,no
38783,1,-1,-1,0,unknown,no
38784,1,-1,-1,0,unknown,no
38785,1,-1,-1,0,unknown,no
38786,1,-1,-1,0,unknown,yes
38787,1,-1,-1,0,unknown,no
38788,1,-1,-1,0,unknown,no
38789,1,-1,-1,0,unknown,no
38790,1,-1,-1,0,unknown,yes
38791,1,-1,-1,0,unknown,no
38792,1,-1,-1,0,unknown,yes
38793,1,-1,-1,0,unknown,no
38794,2,-1,-1,0,unknown,no
38795,1,-1,-1,0,unknown,no
38796,2,-1,-1,0,unknown,no
38797,1,-1,-1,0,unknown,no
38798,1,231,231,1,failure,no
38799,1,-1,-1,0,unknown,no
38800,1,-1,-1,0,unknown,no
38801,2,-1,-1,0,unknown,no
38802,1,-1,-1,0,unknown,no
38803,1,-1,-1,0,unknown,no
38804,1,-1,-1,0,unknown,no
38805,1,-1,-1,0,unknown,no
38806,1,-1,-1,0,unknown,no
38807,1,-1,-1,0,unknown,no
38808,1,-1,-1,0,unknown,no
38809,1,-1,-1,0,unknown,no
38810,1,196,196,2,failure,no
38811,1,-1,-1,0,unknown,no
38812,1,-1,-1,0,unknown,no
38813,1,-1,-1,0,unknown,no
38814,1,-1,-1,0,unknown,no
38815,1,-1,-1,0,unknown,no
38816,1,-1,-1,0,unknown,no
38817,1,-1,-1,0,unknown,no
38818,7,-1,-1,0,unknown,no
38819,3,-1,-1,0,unknown,no
38820,1,-1,-1,0,unknown,no
38821,2,-1,-1,0,unknown,no
38822,1,-1,-1,0,unknown,no
38823,1,119,119,1,failure,no
38824,1,-1,-1,0,unknown,no
38825,7,154,154,5,failure,no
38826,1,-1,-1,0,unknown,no
38827,2,-1,-1,0,unknown,no
38828,1,-1,-1,0,unknown,no
38829,1,-1,-1,0,unknown,yes
38830,7,-1,-1,0,unknown,no
38831,3,-1,-1,0,unknown,no
38832,1,-1,-1,0,unknown,no
38833,1,-1,-1,0,unknown,no
38834,1,-1,-1,0,unknown,no
38835,1,-1,-1,0,unknown,no
38836,2,-1,-1,0,unknown,no
38837,1,-1,-1,0,unknown,yes
38838,3,-1,-1,0,unknown,yes
38839,1,92,92,2,other,no
38840,1,-1,-1,0,unknown,no
38841,1,-1,-1,0,unknown,no
38842,2,-1,-1,0,unknown,no
38843,5,-1,-1,0,unknown,no
38844,6,-1,-1,0,unknown,no
38845,1,-1,-1,0,unknown,no
38846,3,-1,-1,0,unknown,no
38847,1,106,106,2,failure,no
38848,5,-1,-1,0,unknown,no
38849,1,-1,-1,0,unknown,no
38850,1,-1,-1,0,unknown,no
38851,1,121,121,1,failure,no
38852,1,-1,-1,0,unknown,yes
38853,2,-1,-1,0,unknown,no
38854,1,-1,-1,0,unknown,no
38855,1,-1,-1,0,unknown,no
38856,1,-1,-1,0,unknown,no
38857,1,-1,-1,0,unknown,no
38858,2,-1,-1,0,unknown,no
38859,1,-1,-1,0,unknown,no
38860,2,-1,-1,0,unknown,no
38861,1,-1,-1,0,unknown,no
38862,3,120,120,3,failure,no
38863,1,-1,-1,0,unknown,no
38864,1,-1,-1,0,unknown,no
38865,3,-1,-1,0,unknown,no
38866,2,-1,-1,0,unknown,no
38867,1,-1,-1,0,unknown,no
38868,1,-1,-1,0,unknown,no
38869,1,-1,-1,0,unknown,no
38870,1,100,100,2,failure,no
38871,1,-1,-1,0,unknown,no
38872,1,-1,-1,0,unknown,no
38873,2,-1,-1,0,unknown,no
38874,1,-1,-1,0,unknown,no
38875,2,-1,-1,0,unknown,no
38876,1,-1,-1,0,unknown,no
38877,1,-1,-1,0,unknown,no
38878,1,157,157,4,failure,no
38879,1,-1,-1,0,unknown,yes
38880,3,-1,-1,0,unknown,no
38881,1,163,163,2,failure,yes
38882,1,-1,-1,0,unknown,no
38883,1,-1,-1,0,unknown,no
38884,1,-1,-1,0,unknown,no
38885,2,127,127,4,other,no
38886,1,101,101,2,failure,no
38887,1,-1,-1,0,unknown,no
38888,1,189,189,2,failure,no
38889,2,172,172,2,failure,no
38890,7,-1,-1,0,unknown,no
38891,1,-1,-1,0,unknown,no
38892,2,-1,-1,0,unknown,no
38893,1,-1,-1,0,unknown,no
38894,1,-1,-1,0,unknown,no
38895,1,-1,-1,0,unknown,no
38896,1,-1,-1,0,unknown,no
38897,4,106,106,7,failure,no
38898,1,-1,-1,0,unknown,yes
38899,1,-1,-1,0,unknown,no
38900,1,-1,-1,0,unknown,no
38901,4,123,123,8,failure,no
38902,1,-1,-1,0,unknown,no
38903,1,113,113,2,failure,no
38904,1,-1,-1,0,unknown,no
38905,1,-1,-1,0,unknown,no
38906,1,-1,-1,0,unknown,no
38907,1,-1,-1,0,unknown,no
38908,1,-1,-1,0,unknown,no
38909,1,-1,-1,0,unknown,no
38910,1,-1,-1,0,unknown,no
38911,3,-1,-1,0,unknown,no
38912,2,-1,-1,0,unknown,no
38913,2,-1,-1,0,unknown,yes
38914,1,-1,-1,0,unknown,no
38915,1,141,141,2,failure,no
38916,1,163,163,1,other,no
38917,1,-1,-1,0,unknown,no
38918,1,-1,-1,0,unknown,no
38919,1,-1,-1,0,unknown,no
38920,2,-1,-1,0,unknown,no
38921,3,-1,-1,0,unknown,no
38922,1,-1,-1,0,unknown,yes
38923,3,-1,-1,0,unknown,no
38924,2,-1,-1,0,unknown,yes
38925,2,-1,-1,0,unknown,no
38926,1,-1,-1,0,unknown,no
38927,1,-1,-1,0,unknown,no
38928,4,101,101,5,failure,no
38929,2,-1,-1,0,unknown,no
38930,2,-1,-1,0,unknown,no
38931,2,-1,-1,0,unknown,no
38932,6,-1,-1,0,unknown,no
38933,2,-1,-1,0,unknown,no
38934,1,129,129,3,failure,no
38935,2,-1,-1,0,unknown,no
38936,2,-1,-1,0,unknown,no
38937,7,-1,-1,0,unknown,no
38938,1,-1,-1,0,unknown,yes
38939,3,-1,-1,0,unknown,no
38940,1,-1,-1,0,unknown,no
38941,2,-1,-1,0,unknown,no
38942,1,-1,-1,0,unknown,no
38943,5,-1,-1,0,unknown,no
38944,1,-1,-1,0,unknown,no
38945,1,113,113,5,other,no
38946,1,137,137,1,failure,no
38947,2,-1,-1,0,unknown,no
38948,2,113,113,5,failure,no
38949,6,-1,-1,0,unknown,no
38950,1,-1,-1,0,unknown,no
38951,1,-1,-1,0,unknown,yes
38952,2,94,94,3,other,no
38953,1,-1,-1,0,unknown,no
38954,10,113,113,4,failure,no
38955,7,130,130,3,other,no
38956,3,-1,-1,0,unknown,yes
38957,4,176,176,10,failure,no
38958,3,-1,-1,0,unknown,no
38959,3,-1,-1,0,unknown,no
38960,2,-1,-1,0,unknown,no
38961,5,155,155,1,success,no
38962,7,-1,-1,0,unknown,no
38963,3,-1,-1,0,unknown,no
38964,3,100,100,6,failure,no
38965,2,-1,-1,0,unknown,no
38966,2,-1,-1,0,unknown,no
38967,2,93,93,2,failure,yes
38968,3,-1,-1,0,unknown,yes
38969,2,-1,-1,0,unknown,yes
38970,3,101,101,6,success,no
38971,9,-1,-1,0,unknown,yes
38972,4,-1,-1,0,unknown,no
38973,1,-1,-1,0,unknown,no
38974,2,-1,-1,0,unknown,no
38975,1,-1,-1,0,unknown,no
38976,6,-1,-1,0,unknown,no
38977,1,-1,-1,0,unknown,no
38978,1,-1,-1,0,unknown,no
38979,4,-1,-1,0,unknown,no
38980,2,-1,-1,0,unknown,no
38981,1,-1,-1,0,unknown,no
38982,2,-1,-1,0,unknown,no
38983,1,-1,-1,0,unknown,no
38984,3,-1,-1,0,unknown,no
38985,3,-1,-1,0,unknown,no
38986,1,-1,-1,0,unknown,no
38987,2,-1,-1,0,unknown,no
38988,3,158,158,3,failure,no
38989,2,-1,-1,0,unknown,no
38990,1,-1,-1,0,unknown,no
38991,2,-1,-1,0,unknown,no
38992,1,-1,-1,0,unknown,no
38993,1,157,157,1,failure,no
38994,1,-1,-1,0,unknown,no
38995,3,-1,-1,0,unknown,no
38996,2,-1,-1,0,unknown,no
38997,5,-1,-1,0,unknown,no
38998,3,-1,-1,0,unknown,no
38999,2,-1,-1,0,unknown,no
39000,2,-1,-1,0,unknown,no
39001,1,-1,-1,0,unknown,no
39002,1,133,133,2,other,yes
39003,2,-1,-1,0,unknown,no
39004,1,-1,-1,0,unknown,no
39005,2,-1,-1,0,unknown,yes
39006,2,-1,-1,0,unknown,no
39007,3,186,186,1,failure,no
39008,10,-1,-1,0,unknown,no
39009,2,-1,-1,0,unknown,yes
39010,1,101,101,4,failure,no
39011,1,-1,-1,0,unknown,no
39012,2,-1,-1,0,unknown,no
39013,2,-1,-1,0,unknown,no
39014,1,-1,-1,0,unknown,no
39015,2,-1,-1,0,unknown,no
39016,1,-1,-1,0,unknown,no
39017,1,-1,-1,0,unknown,no
39018,2,-1,-1,0,unknown,no
39019,5,-1,-1,0,unknown,no
39020,2,-1,-1,0,unknown,no
39021,5,-1,-1,0,unknown,no
39022,9,-1,-1,0,unknown,no
39023,3,-1,-1,0,unknown,no
39024,4,-1,-1,0,unknown,no
39025,1,126,126,1,failure,no
39026,2,-1,-1,0,unknown,no
39027,1,-1,-1,0,unknown,no
39028,1,-1,-1,0,unknown,no
39029,2,136,136,3,failure,no
39030,2,-1,-1,0,unknown,yes
39031,1,-1,-1,0,unknown,no
39032,1,-1,-1,0,unknown,no
39033,1,-1,-1,0,unknown,no
39034,5,-1,-1,0,unknown,no
39035,1,-1,-1,0,unknown,no
39036,1,-1,-1,0,unknown,no
39037,1,-1,-1,0,unknown,no
39038,1,-1,-1,0,unknown,no
39039,1,-1,-1,0,unknown,no
39040,2,96,96,4,failure,no
39041,2,-1,-1,0,unknown,yes
39042,1,115,115,1,failure,no
39043,1,152,152,1,failure,no
39044,1,-1,-1,0,unknown,no
39045,2,-1,-1,0,unknown,no
39046,1,115,115,1,failure,no
39047,1,-1,-1,0,unknown,no
39048,2,110,110,2,failure,no
39049,1,111,111,3,failure,no
39050,1,-1,-1,0,unknown,no
39051,1,-1,-1,0,unknown,no
39052,1,-1,-1,0,unknown,no
39053,1,-1,-1,0,unknown,no
39054,1,-1,-1,0,unknown,no
39055,1,-1,-1,0,unknown,no
39056,1,-1,-1,0,unknown,no
39057,1,-1,-1,0,unknown,no
39058,2,-1,-1,0,unknown,no
39059,1,-1,-1,0,unknown,no
39060,1,-1,-1,0,unknown,no
39061,1,-1,-1,0,unknown,no
39062,1,-1,-1,0,unknown,no
39063,2,-1,-1,0,unknown,no
39064,1,-1,-1,0,unknown,no
39065,1,-1,-1,0,unknown,no
39066,1,-1,-1,0,unknown,no
39067,3,-1,-1,0,unknown,no
39068,2,-1,-1,0,unknown,no
39069,2,-1,-1,0,unknown,yes
39070,1,-1,-1,0,unknown,no
39071,2,-1,-1,0,unknown,no
39072,1,-1,-1,0,unknown,no
39073,1,-1,-1,0,unknown,no
39074,2,-1,-1,0,unknown,no
39075,2,-1,-1,0,unknown,no
39076,2,118,118,3,failure,no
39077,2,193,193,3,failure,no
39078,3,-1,-1,0,unknown,no
39079,1,110,110,2,failure,no
39080,1,-1,-1,0,unknown,no
39081,1,-1,-1,0,unknown,no
39082,1,-1,-1,0,unknown,no
39083,1,-1,-1,0,unknown,no
39084,1,-1,-1,0,unknown,no
39085,1,-1,-1,0,unknown,no
39086,1,-1,-1,0,unknown,yes
39087,1,-1,-1,0,unknown,no
39088,1,-1,-1,0,unknown,no
39089,1,-1,-1,0,unknown,no
39090,1,-1,-1,0,unknown,no
39091,1,-1,-1,0,unknown,no
39092,1,-1,-1,0,unknown,no
39093,1,111,111,2,failure,no
39094,1,-1,-1,0,unknown,no
39095,1,-1,-1,0,unknown,no
39096,1,104,104,2,other,no
39097,1,-1,-1,0,unknown,no
39098,1,119,119,3,failure,no
39099,1,-1,-1,0,unknown,no
39100,1,-1,-1,0,unknown,no
39101,1,-1,-1,0,unknown,no
39102,1,-1,-1,0,unknown,no
39103,1,-1,-1,0,unknown,no
39104,1,-1,-1,0,unknown,no
39105,1,-1,-1,0,unknown,no
39106,1,-1,-1,0,unknown,no
39107,1,-1,-1,0,unknown,no
39108,1,111,111,6,failure,no
39109,1,-1,-1,0,unknown,no
39110,1,-1,-1,0,unknown,no
39111,1,-1,-1,0,unknown,no
39112,1,172,172,1,failure,no
39113,1,-1,-1,0,unknown,no
39114,1,-1,-1,0,unknown,no
39115,1,-1,-1,0,unknown,no
39116,1,-1,-1,0,unknown,no
39117,1,-1,-1,0,unknown,no
39118,1,165,165,2,failure,no
39119,1,-1,-1,0,unknown,no
39120,1,-1,-1,0,unknown,no
39121,1,-1,-1,0,unknown,no
39122,1,-1,-1,0,unknown,no
39123,2,-1,-1,0,unknown,no
39124,1,-1,-1,0,unknown,no
39125,1,-1,-1,0,unknown,no
39126,1,-1,-1,0,unknown,no
39127,1,-1,-1,0,unknown,no
39128,1,-1,-1,0,unknown,no
39129,1,-1,-1,0,unknown,no
39130,2,-1,-1,0,unknown,no
39131,1,-1,-1,0,unknown,no
39132,1,-1,-1,0,unknown,no
39133,1,-1,-1,0,unknown,no
39134,1,-1,-1,0,unknown,no
39135,1,-1,-1,0,unknown,yes
39136,1,-1,-1,0,unknown,no
39137,1,159,159,1,success,no
39138,1,-1,-1,0,unknown,no
39139,1,-1,-1,0,unknown,no
39140,1,-1,-1,0,unknown,no
39141,1,-1,-1,0,unknown,no
39142,1,123,123,2,failure,no
39143,1,-1,-1,0,unknown,no
39144,1,131,131,1,failure,no
39145,1,-1,-1,0,unknown,no
39146,1,-1,-1,0,unknown,no
39147,2,-1,-1,0,unknown,no
39148,1,-1,-1,0,unknown,no
39149,1,-1,-1,0,unknown,no
39150,2,-1,-1,0,unknown,no
39151,3,-1,-1,0,unknown,no
39152,2,96,96,2,failure,no
39153,2,-1,-1,0,unknown,no
39154,2,-1,-1,0,unknown,no
39155,3,-1,-1,0,unknown,no
39156,2,-1,-1,0,unknown,no
39157,2,-1,-1,0,unknown,no
39158,2,-1,-1,0,unknown,no
39159,2,-1,-1,0,unknown,no
39160,2,-1,-1,0,unknown,yes
39161,2,109,109,11,failure,no
39162,2,-1,-1,0,unknown,no
39163,2,150,150,1,success,yes
39164,2,-1,-1,0,unknown,no
39165,2,-1,-1,0,unknown,no
39166,3,-1,-1,0,unknown,no
39167,2,158,158,8,other,no
39168,2,-1,-1,0,unknown,no
39169,2,-1,-1,0,unknown,no
39170,2,151,151,1,failure,no
39171,2,-1,-1,0,unknown,no
39172,2,119,119,2,failure,no
39173,2,-1,-1,0,unknown,no
39174,3,-1,-1,0,unknown,no
39175,3,-1,-1,0,unknown,no
39176,2,-1,-1,0,unknown,no
39177,2,-1,-1,0,unknown,no
39178,2,-1,-1,0,unknown,no
39179,2,-1,-1,0,unknown,no
39180,2,-1,-1,0,unknown,no
39181,1,-1,-1,0,unknown,no
39182,1,-1,-1,0,unknown,no
39183,1,-1,-1,0,unknown,no
39184,2,-1,-1,0,unknown,yes
39185,1,-1,-1,0,unknown,no
39186,1,-1,-1,0,unknown,no
39187,3,-1,-1,0,unknown,no
39188,1,117,117,1,failure,no
39189,1,-1,-1,0,unknown,no
39190,2,-1,-1,0,unknown,no
39191,1,-1,-1,0,unknown,no
39192,1,-1,-1,0,unknown,no
39193,3,-1,-1,0,unknown,no
39194,3,-1,-1,0,unknown,no
39195,2,126,126,2,failure,yes
39196,1,-1,-1,0,unknown,no
39197,4,109,109,4,failure,no
39198,2,151,151,2,failure,no
39199,1,117,117,3,failure,no
39200,2,-1,-1,0,unknown,no
39201,3,-1,-1,0,unknown,no
39202,2,109,109,21,other,no
39203,2,-1,-1,0,unknown,no
39204,3,-1,-1,0,unknown,no
39205,1,138,138,2,failure,no
39206,1,-1,-1,0,unknown,no
39207,2,-1,-1,0,unknown,no
39208,3,-1,-1,0,unknown,no
39209,1,145,145,1,failure,no
39210,1,171,171,2,other,no
39211,2,-1,-1,0,unknown,yes
39212,3,-1,-1,0,unknown,no
39213,2,-1,-1,0,unknown,no
39214,2,-1,-1,0,unknown,no
39215,1,-1,-1,0,unknown,no
39216,1,-1,-1,0,unknown,no
39217,1,145,145,1,other,no
39218,2,-1,-1,0,unknown,no
39219,1,145,145,1,failure,no
39220,2,-1,-1,0,unknown,no
39221,1,154,154,3,failure,no
39222,2,-1,-1,0,unknown,no
39223,1,-1,-1,0,unknown,no
39224,2,-1,-1,0,unknown,no
39225,1,-1,-1,0,unknown,no
39226,1,-1,-1,0,unknown,no
39227,2,-1,-1,0,unknown,no
39228,3,-1,-1,0,unknown,no
39229,1,-1,-1,0,unknown,no
39230,1,150,150,3,success,no
39231,2,-1,-1,0,unknown,no
39232,2,-1,-1,0,unknown,no
39233,1,96,96,2,failure,no
39234,3,-1,-1,0,unknown,no
39235,2,-1,-1,0,unknown,no
39236,2,109,109,9,failure,no
39237,2,-1,-1,0,unknown,no
39238,2,-1,-1,0,unknown,no
39239,1,-1,-1,0,unknown,no
39240,2,-1,-1,0,unknown,no
39241,1,-1,-1,0,unknown,no
39242,1,-1,-1,0,unknown,no
39243,1,129,129,18,other,no
39244,1,129,129,2,failure,no
39245,1,-1,-1,0,unknown,no
39246,2,-1,-1,0,unknown,no
39247,2,-1,-1,0,unknown,no
39248,2,-1,-1,0,unknown,no
39249,2,-1,-1,0,unknown,no
39250,1,-1,-1,0,unknown,no
39251,2,111,111,4,failure,no
39252,1,126,126,3,failure,no
39253,1,-1,-1,0,unknown,no
39254,3,132,132,2,failure,no
39255,1,-1,-1,0,unknown,no
39256,1,-1,-1,0,unknown,no
39257,1,-1,-1,0,unknown,no
39258,1,-1,-1,0,unknown,yes
39259,1,-1,-1,0,unknown,yes
39260,4,-1,-1,0,unknown,no
39261,4,-1,-1,0,unknown,no
39262,12,-1,-1,0,unknown,no
39263,6,-1,-1,0,unknown,no
39264,11,-1,-1,0,unknown,no
39265,4,-1,-1,0,unknown,no
39266,14,-1,-1,0,unknown,no
39267,12,-1,-1,0,unknown,no
39268,17,-1,-1,0,unknown,no
39269,11,-1,-1,0,unknown,no
39270,4,-1,-1,0,unknown,no
39271,9,-1,-1,0,unknown,no
39272,4,-1,-1,0,unknown,no
39273,2,-1,-1,0,unknown,no
39274,4,-1,-1,0,unknown,no
39275,16,-1,-1,0,unknown,no
39276,18,-1,-1,0,unknown,no
39277,6,-1,-1,0,unknown,no
39278,6,-1,-1,0,unknown,no
39279,4,-1,-1,0,unknown,no
39280,4,-1,-1,0,unknown,no
39281,7,-1,-1,0,unknown,no
39282,4,-1,-1,0,unknown,no
39283,19,-1,-1,0,unknown,no
39284,3,-1,-1,0,unknown,no
39285,4,-1,-1,0,unknown,no
39286,4,-1,-1,0,unknown,no
39287,21,-1,-1,0,unknown,no
39288,14,-1,-1,0,unknown,no
39289,2,-1,-1,0,unknown,no
39290,4,-1,-1,0,unknown,no
39291,2,-1,-1,0,unknown,no
