index,contact,day,month,duration
43607,cellular,27,aug,523.0
43608,cellular,27,aug,214.0
43609,cellular,27,aug,74.0
43610,cellular,27,aug,197.0
43611,cellular,27,aug,120.0
43612,cellular,27,aug,335.0
43613,cellular,27,aug,200.0
43614,cellular,27,aug,219.0
43615,cellular,27,aug,134.0
43616,cellular,27,aug,121.0
43617,cellular,27,aug,164.0
43618,cellular,27,aug,91.0
43619,cellular,27,aug,121.0
43620,cellular,27,aug,88.0
43621,cellular,27,aug,113.0
43622,cellular,27,aug,254.0
43623,cellular,27,aug,123.0
43624,cellular,27,aug,127.0
43625,cellular,27,aug,352.0
43626,cellular,27,aug,63.0
43627,cellular,27,aug,256.0
43628,cellular,27,aug,116.0
43629,cellular,27,aug,78.0
43630,cellular,27,aug,313.0
43631,cellular,27,aug,69.0
43632,cellular,27,aug,123.0
43633,cellular,27,aug,85.0
43634,cellular,27,aug,80.0
43635,cellular,27,aug,111.0
43636,cellular,27,aug,130.0
43637,cellular,27,aug,236.0
43638,cellular,27,aug,162.0
43639,cellular,27,aug,512.0
43640,cellular,27,aug,651.0
43641,cellular,27,aug,109.0
43642,telephone,27,aug,220.0
43643,telephone,27,aug,9.0
43644,telephone,27,aug,29.0
43645,cellular,27,aug,94.0
43646,cellular,27,aug,97.0
43647,cellular,27,aug,50.0
43648,cellular,27,aug,11.0
43649,cellular,27,aug,320.0
43650,cellular,27,aug,129.0
43651,cellular,27,aug,105.0
43652,cellular,27,aug,116.0
43653,cellular,27,aug,86.0
43654,cellular,27,aug,590.0
43655,cellular,27,aug,103.0
43656,cellular,27,aug,157.0
43657,cellular,27,aug,15.0
43658,cellular,27,aug,119.0
43659,cellular,27,aug,63.0
43660,cellular,27,aug,342.0
43661,cellular,27,aug,549.0
43662,cellular,27,aug,63.0
43663,cellular,27,aug,976.0
43664,cellular,27,aug,129.0
43665,cellular,27,aug,763.0
43666,cellular,27,aug,82.0
43667,cellular,26,aug,358.0
43668,cellular,26,aug,140.0
43669,cellular,26,aug,160.0
43670,cellular,26,aug,479.0
43671,cellular,26,aug,338.0
43672,cellular,26,aug,388.0
43673,cellular,26,aug,0.0
43674,cellular,26,aug,175.0
43675,cellular,26,aug,179.0
43676,cellular,26,aug,109.0
43677,cellular,26,aug,73.0
43678,cellular,26,aug,49.0
43679,cellular,26,aug,60.0
43680,cellular,26,aug,77.0
43681,cellular,26,aug,427.0
43682,cellular,26,aug,664.0
43683,cellular,25,aug,249.0
43684,cellular,26,aug,95.0
43685,cellular,26,aug,170.0
43686,cellular,26,aug,435.0
43687,cellular,26,aug,69.0
43688,cellular,26,aug,66.0
43689,cellular,26,aug,179.0
43690,cellular,26,aug,122.0
43691,cellular,26,aug,63.0
43692,cellular,26,aug,127.0
43693,cellular,26,aug,19.0
43694,cellular,26,aug,90.0
43695,cellular,26,aug,85.0
43696,cellular,26,aug,42.0
43697,cellular,26,aug,146.0
43698,cellular,26,aug,105.0
43699,telephone,26,aug,81.0
43700,cellular,26,aug,169.0
43701,cellular,26,aug,80.0
43702,cellular,26,aug,178.0
43703,cellular,26,aug,274.0
43704,cellular,26,aug,92.0
43705,cellular,26,aug,312.0
43706,cellular,26,aug,60.0
43707,cellular,26,aug,87.0
43708,cellular,26,aug,102.0
43709,cellular,26,aug,64.0
43710,cellular,26,aug,137.0
43711,cellular,26,aug,93.0
43712,cellular,26,aug,26.0
43713,cellular,26,aug,171.0
43714,cellular,26,aug,159.0
43715,cellular,26,aug,276.0
43716,cellular,26,aug,60.0
43717,cellular,26,aug,74.0
43718,cellular,26,aug,94.0
43719,cellular,26,aug,55.0
43720,cellular,26,aug,112.0
43721,cellular,26,aug,100.0
43722,cellular,25,aug,372.0
43723,cellular,25,aug,1374.0
43724,cellular,26,aug,317.0
43725,cellular,25,aug,159.0
43726,cellular,25,aug,36.0
43727,cellular,25,aug,366.0
43728,cellular,25,aug,67.0
43729,cellular,25,aug,43.0
43730,cellular,25,aug,115.0
43731,cellular,25,aug,51.0
43732,cellular,25,aug,83.0
43733,cellular,25,aug,170.0
43734,cellular,25,aug,139.0
43735,cellular,25,aug,378.0
43736,cellular,25,aug,124.0
43737,cellular,25,aug,342.0
43738,cellular,25,aug,56.0
43739,cellular,25,aug,122.0
43740,cellular,25,aug,56.0
43741,cellular,25,aug,106.0
43742,cellular,25,aug,142.0
43743,cellular,25,aug,770.0
43744,cellular,25,aug,50.0
43745,cellular,25,aug,106.0
43746,cellular,25,aug,73.0
43747,cellular,25,aug,81.0
43748,cellular,25,aug,630.0
43749,cellular,25,aug,121.0
43750,cellular,25,aug,119.0
43751,cellular,25,aug,121.0
43752,cellular,25,aug,153.0
43753,cellular,25,aug,431.0
43754,cellular,25,aug,941.0
43755,cellular,25,aug,194.0
43756,cellular,25,aug,128.0
43757,cellular,25,aug,83.0
43758,cellular,25,aug,90.0
43759,cellular,25,aug,98.0
43760,cellular,25,aug,45.0
43761,cellular,25,aug,240.0
43762,cellular,25,aug,308.0
43763,cellular,25,aug,358.0
43764,telephone,25,aug,146.0
43765,cellular,25,aug,108.0
43766,cellular,25,aug,75.0
43767,cellular,25,aug,60.0
43768,cellular,25,aug,390.0
43769,cellular,25,aug,121.0
43770,cellular,25,aug,56.0
43771,cellular,25,aug,144.0
43772,cellular,25,aug,392.0
43773,cellular,25,aug,226.0
43774,cellular,25,aug,202.0
43775,cellular,25,aug,618.0
43776,cellular,25,aug,63.0
43777,cellular,26,aug,395.0
43778,cellular,26,aug,217.0
43779,cellular,26,aug,257.0
43780,cellular,26,aug,128.0
43781,cellular,26,aug,41.0
43782,cellular,26,aug,194.0
43783,cellular,26,aug,101.0
43784,cellular,26,aug,436.0
43785,cellular,26,aug,111.0
43786,cellular,26,aug,210.0
43787,cellular,26,aug,71.0
43788,cellular,26,aug,240.0
43789,cellular,26,aug,174.0
43790,cellular,26,aug,63.0
43791,cellular,26,aug,484.0
43792,cellular,26,aug,130.0
43793,cellular,26,aug,10.0
43794,cellular,26,aug,124.0
43795,cellular,26,aug,164.0
43796,cellular,26,aug,428.0
43797,cellular,26,aug,83.0
43798,cellular,26,aug,169.0
43799,cellular,26,aug,173.0
43800,telephone,26,aug,15.0
43801,cellular,26,aug,43.0
43802,cellular,26,aug,97.0
43803,cellular,26,aug,99.0
43804,cellular,26,aug,168.0
43805,cellular,26,aug,31.0
43806,cellular,26,aug,17.0
43807,cellular,26,aug,301.0
43808,cellular,26,aug,1223.0
43809,cellular,26,aug,30.0
43810,cellular,26,aug,10.0
43811,cellular,26,aug,76.0
43812,cellular,26,aug,162.0
43813,cellular,26,aug,78.0
43814,cellular,26,aug,75.0
43815,cellular,26,aug,234.0
43816,cellular,26,aug,301.0
43817,cellular,26,aug,320.0
43818,cellular,26,aug,96.0
43819,cellular,26,aug,72.0
43820,cellular,26,aug,130.0
43821,cellular,26,aug,300.0
43822,cellular,26,aug,74.0
43823,cellular,26,aug,55.0
43824,cellular,26,aug,471.0
43825,cellular,26,aug,241.0
43826,cellular,26,aug,224.0
43827,cellular,26,aug,362.0
43828,cellular,26,aug,266.0
43829,cellular,26,aug,219.0
43830,cellular,26,aug,333.0
43831,cellular,26,aug,1000.0
43832,cellular,26,aug,139.0
43833,cellular,26,aug,130.0
43834,cellular,26,aug,196.0
43835,cellular,26,aug,14.0
43836,cellular,26,aug,191.0
43837,cellular,26,aug,345.0
43838,cellular,26,aug,610.0
43839,cellular,26,aug,29.0
43840,cellular,26,aug,181.0
43841,cellular,26,aug,65.0
43842,cellular,26,aug,104.0
43843,telephone,26,aug,176.0
43844,cellular,26,aug,267.0
43845,cellular,26,aug,748.0
43846,cellular,26,aug,92.0
43847,cellular,26,aug,252.0
43848,cellular,26,aug,73.0
43849,cellular,26,aug,131.0
43850,cellular,26,aug,64.0
43851,cellular,26,aug,76.0
43852,cellular,26,aug,210.0
43853,cellular,26,aug,165.0
43854,cellular,26,aug,17.0
43855,cellular,26,aug,185.0
43856,cellular,26,aug,80.0
43857,cellular,26,aug,67.0
43858,cellular,26,aug,700.0
43859,cellular,26,aug,634.0
43860,cellular,26,aug,18.0
43861,cellular,26,aug,67.0
43862,cellular,26,aug,137.0
43863,cellular,26,aug,94.0
43864,cellular,26,aug,189.0
43865,cellular,26,aug,183.0
43866,cellular,26,aug,460.0
43867,telephone,26,aug,66.0
43868,cellular,26,aug,119.0
43869,cellular,26,aug,80.0
43870,cellular,26,aug,392.0
43871,cellular,26,aug,131.0
43872,cellular,26,aug,417.0
43873,cellular,26,aug,126.0
43874,cellular,26,aug,312.0
43875,cellular,26,aug,358.0
43876,cellular,26,aug,286.0
43877,cellular,26,aug,239.0
43878,cellular,26,aug,123.0
43879,cellular,26,aug,179.0
43880,cellular,26,aug,392.0
43881,cellular,26,aug,142.0
43882,cellular,26,aug,103.0
43883,cellular,26,aug,153.0
43884,cellular,26,aug,292.0
43885,cellular,26,aug,146.0
43886,cellular,26,aug,259.0
43887,cellular,27,aug,16.0
43888,cellular,27,aug,111.0
43889,cellular,25,aug,153.0
43890,cellular,28,aug,169.0
43891,cellular,28,aug,26.0
43892,cellular,28,aug,379.0
43893,cellular,28,aug,59.0
43894,cellular,28,aug,50.0
43895,cellular,28,aug,51.0
43896,cellular,28,aug,205.0
43897,cellular,28,aug,43.0
43898,cellular,28,aug,102.0
43899,cellular,28,aug,140.0
43900,cellular,28,aug,8.0
43901,cellular,28,aug,143.0
43902,cellular,28,aug,88.0
43903,cellular,28,aug,39.0
43904,cellular,28,aug,90.0
43905,cellular,28,aug,259.0
43906,cellular,28,aug,29.0
43907,cellular,28,aug,76.0
43908,cellular,28,aug,50.0
43909,cellular,28,aug,88.0
43910,cellular,28,aug,35.0
43911,cellular,28,aug,77.0
43912,cellular,28,aug,226.0
43913,cellular,28,aug,68.0
43914,cellular,28,aug,163.0
43915,cellular,28,aug,77.0
43916,cellular,28,aug,45.0
43917,cellular,27,aug,85.0
43918,cellular,28,aug,13.0
43919,telephone,28,aug,48.0
43920,cellular,28,aug,21.0
43921,cellular,28,aug,23.0
43922,cellular,28,aug,26.0
43923,cellular,28,aug,13.0
43924,cellular,28,aug,17.0
43925,cellular,28,aug,95.0
43926,cellular,28,aug,142.0
43927,cellular,28,aug,52.0
43928,cellular,28,aug,22.0
43929,cellular,28,aug,9.0
43930,cellular,28,aug,52.0
43931,cellular,28,aug,103.0
43932,cellular,28,aug,35.0
43933,cellular,28,aug,385.0
43934,cellular,28,aug,602.0
43935,cellular,28,aug,95.0
43936,cellular,28,aug,114.0
43937,cellular,28,aug,147.0
43938,cellular,28,aug,460.0
43939,cellular,28,aug,214.0
43940,cellular,28,aug,270.0
43941,cellular,28,aug,99.0
43942,cellular,28,aug,68.0
43943,cellular,28,aug,13.0
43944,cellular,28,aug,142.0
43945,cellular,28,aug,42.0
43946,cellular,28,aug,715.0
43947,cellular,28,aug,85.0
43948,cellular,28,aug,38.0
43949,cellular,28,aug,25.0
43950,cellular,28,aug,51.0
43951,cellular,28,aug,64.0
43952,cellular,28,aug,25.0
43953,cellular,28,aug,39.0
43954,cellular,28,aug,95.0
43955,cellular,28,aug,195.0
43956,cellular,28,aug,56.0
43957,cellular,28,aug,13.0
43958,cellular,28,aug,7.0
43959,cellular,28,aug,222.0
43960,unknown,28,aug,12.0
43961,cellular,28,aug,32.0
43962,cellular,28,aug,12.0
43963,cellular,28,aug,17.0
43964,cellular,28,aug,27.0
43965,cellular,28,aug,18.0
43966,cellular,28,aug,507.0
43967,cellular,28,aug,156.0
43968,cellular,28,aug,183.0
43969,cellular,28,aug,16.0
43970,telephone,28,aug,146.0
43971,cellular,28,aug,153.0
43972,cellular,28,aug,210.0
43973,cellular,28,aug,429.0
43974,cellular,28,aug,76.0
43975,cellular,28,aug,162.0
43976,cellular,28,aug,171.0
43977,cellular,28,aug,131.0
43978,cellular,28,aug,238.0
43979,cellular,28,aug,97.0
43980,cellular,28,aug,140.0
43981,cellular,28,aug,76.0
43982,cellular,28,aug,31.0
43983,cellular,28,aug,69.0
43984,cellular,28,aug,158.0
43985,cellular,28,aug,16.0
43986,cellular,28,aug,35.0
43987,cellular,28,aug,104.0
43988,cellular,28,aug,64.0
43989,cellular,28,aug,9.0
43990,cellular,28,aug,13.0
43991,cellular,28,aug,258.0
43992,cellular,28,aug,248.0
43993,cellular,28,aug,18.0
43994,cellular,28,aug,20.0
43995,cellular,28,aug,88.0
43996,cellular,28,aug,958.0
43997,cellular,28,aug,26.0
43998,cellular,28,aug,58.0
43999,cellular,28,aug,70.0
44000,cellular,28,aug,106.0
44001,cellular,29,aug,185.0
44002,cellular,29,aug,102.0
44003,cellular,29,aug,40.0
44004,cellular,29,aug,153.0
44005,cellular,29,aug,131.0
44006,cellular,29,aug,63.0
44007,cellular,29,aug,90.0
44008,cellular,29,aug,150.0
44009,cellular,29,aug,204.0
44010,cellular,29,aug,41.0
44011,cellular,29,aug,83.0
44012,cellular,29,aug,25.0
44013,cellular,29,aug,183.0
44014,telephone,29,aug,247.0
44015,cellular,29,aug,133.0
44016,cellular,29,aug,21.0
44017,cellular,29,aug,24.0
44018,cellular,29,aug,64.0
44019,cellular,29,aug,59.0
44020,cellular,29,aug,189.0
44021,cellular,29,aug,62.0
44022,cellular,29,aug,73.0
44023,cellular,29,aug,125.0
44024,cellular,29,aug,50.0
44025,cellular,29,aug,99.0
44026,cellular,29,aug,80.0
44027,cellular,29,aug,93.0
44028,cellular,29,aug,158.0
44029,cellular,29,aug,272.0
44030,cellular,29,aug,131.0
44031,cellular,29,aug,255.0
44032,cellular,29,aug,112.0
44033,cellular,29,aug,213.0
44034,cellular,29,aug,105.0
44035,cellular,29,aug,63.0
44036,cellular,29,aug,300.0
44037,cellular,29,aug,109.0
44038,cellular,29,aug,200.0
44039,cellular,29,aug,179.0
44040,cellular,29,aug,161.0
44041,cellular,29,aug,88.0
44042,cellular,29,aug,319.0
44043,cellular,29,aug,97.0
44044,cellular,29,aug,121.0
44045,cellular,29,aug,462.0
44046,cellular,29,aug,339.0
44047,cellular,29,aug,135.0
44048,cellular,29,aug,36.0
44049,cellular,29,aug,69.0
44050,cellular,29,aug,159.0
44051,cellular,29,aug,204.0
44052,cellular,29,aug,214.0
44053,cellular,29,aug,88.0
44054,cellular,29,aug,73.0
44055,cellular,28,aug,23.0
44056,cellular,28,aug,24.0
44057,cellular,28,aug,433.0
44058,telephone,28,aug,58.0
44059,cellular,28,aug,79.0
44060,cellular,28,aug,260.0
44061,telephone,28,aug,40.0
44062,cellular,28,aug,7.0
44063,cellular,28,aug,24.0
44064,cellular,28,aug,26.0
44065,cellular,28,aug,8.0
44066,cellular,28,aug,176.0
44067,cellular,28,aug,125.0
44068,cellular,28,aug,32.0
44069,cellular,29,aug,120.0
44070,cellular,28,aug,133.0
44071,cellular,28,aug,62.0
44072,telephone,28,aug,64.0
44073,telephone,28,aug,44.0
44074,cellular,28,aug,14.0
44075,cellular,28,aug,56.0
44076,cellular,28,aug,159.0
44077,telephone,28,aug,37.0
44078,cellular,28,aug,12.0
44079,cellular,28,aug,199.0
44080,cellular,28,aug,88.0
44081,cellular,28,aug,247.0
44082,cellular,28,aug,787.0
44083,cellular,28,aug,201.0
44084,cellular,28,aug,14.0
44085,cellular,29,aug,162.0
44086,cellular,29,aug,82.0
44087,cellular,29,aug,71.0
44088,cellular,29,aug,85.0
44089,cellular,29,aug,144.0
44090,cellular,29,aug,38.0
44091,cellular,29,aug,56.0
44092,cellular,29,aug,24.0
44093,cellular,29,aug,59.0
44094,cellular,29,aug,47.0
44095,cellular,29,aug,92.0
44096,cellular,29,aug,82.0
44097,cellular,29,aug,126.0
44098,cellular,29,aug,70.0
44099,cellular,29,aug,45.0
44100,cellular,29,aug,42.0
44101,cellular,29,aug,80.0
44102,cellular,29,aug,106.0
44103,cellular,29,aug,207.0
44104,cellular,29,aug,193.0
44105,cellular,28,aug,55.0
44106,cellular,28,aug,15.0
44107,cellular,28,aug,19.0
44108,cellular,28,aug,276.0
44109,cellular,28,aug,143.0
44110,cellular,28,aug,16.0
44111,telephone,28,aug,315.0
44112,cellular,28,aug,59.0
44113,cellular,28,aug,211.0
44114,cellular,28,aug,103.0
44115,cellular,28,aug,236.0
44116,cellular,28,aug,77.0
44117,cellular,28,aug,12.0
44118,cellular,28,aug,81.0
44119,cellular,28,aug,118.0
44120,cellular,28,aug,131.0
44121,cellular,28,aug,100.0
44122,cellular,28,aug,73.0
44123,cellular,28,aug,583.0
44124,cellular,27,aug,203.0
44125,cellular,28,aug,81.0
44126,cellular,28,aug,149.0
44127,cellular,28,aug,82.0
44128,cellular,28,aug,34.0
44129,cellular,27,aug,104.0
44130,cellular,27,aug,44.0
44131,cellular,27,aug,462.0
44132,cellular,27,aug,61.0
44133,cellular,27,aug,71.0
44134,cellular,27,aug,145.0
44135,cellular,27,aug,154.0
44136,telephone,28,aug,91.0
44137,cellular,28,aug,102.0
44138,cellular,28,aug,210.0
44139,cellular,28,aug,85.0
44140,cellular,28,aug,94.0
44141,cellular,28,aug,84.0
44142,cellular,28,aug,146.0
44143,cellular,28,aug,47.0
44144,cellular,28,aug,13.0
44145,cellular,28,aug,53.0
44146,cellular,28,aug,26.0
44147,cellular,28,aug,73.0
44148,cellular,28,aug,85.0
44149,cellular,28,aug,965.0
44150,cellular,28,aug,78.0
44151,cellular,28,aug,730.0
44152,cellular,28,aug,65.0
44153,cellular,28,aug,101.0
44154,cellular,28,aug,51.0
44155,cellular,28,aug,54.0
44156,cellular,28,aug,146.0
44157,cellular,28,aug,67.0
44158,cellular,28,aug,148.0
44159,cellular,28,aug,110.0
44160,cellular,28,aug,17.0
44161,cellular,28,aug,192.0
44162,cellular,28,aug,13.0
44163,cellular,27,aug,158.0
44164,cellular,27,aug,276.0
44165,cellular,28,aug,72.0
44166,cellular,27,aug,141.0
44167,cellular,27,aug,177.0
44168,cellular,27,aug,167.0
44169,cellular,27,aug,145.0
44170,cellular,27,aug,25.0
44171,cellular,27,aug,293.0
44172,cellular,27,aug,78.0
44173,cellular,27,aug,101.0
44174,cellular,27,aug,88.0
44175,cellular,27,aug,151.0
44176,cellular,27,aug,88.0
44177,cellular,27,aug,97.0
44178,cellular,27,aug,101.0
44179,telephone,27,aug,554.0
44180,cellular,27,aug,49.0
44181,cellular,27,aug,231.0
44182,cellular,27,aug,119.0
44183,cellular,27,aug,79.0
44184,telephone,27,aug,1176.0
44185,cellular,27,aug,106.0
44186,cellular,27,aug,26.0
44187,cellular,27,aug,33.0
44188,cellular,27,aug,35.0
44189,cellular,27,aug,316.0
44190,cellular,27,aug,202.0
44191,cellular,27,aug,23.0
44192,cellular,27,aug,111.0
44193,cellular,27,aug,206.0
44194,cellular,27,aug,345.0
44195,cellular,27,aug,968.0
44196,cellular,27,aug,62.0
44197,cellular,27,aug,115.0
44198,cellular,27,aug,472.0
44199,cellular,27,aug,183.0
44200,cellular,27,aug,27.0
44201,cellular,27,aug,239.0
44202,cellular,27,aug,787.0
44203,cellular,27,aug,51.0
44204,cellular,27,aug,33.0
44205,cellular,27,aug,70.0
44206,cellular,27,aug,15.0
44207,cellular,27,aug,155.0
44208,cellular,27,aug,202.0
44209,cellular,27,aug,113.0
44210,telephone,27,aug,296.0
44211,cellular,27,aug,53.0
44212,cellular,27,aug,142.0
44213,cellular,27,aug,165.0
44214,cellular,27,aug,448.0
44215,cellular,27,aug,85.0
44216,cellular,27,aug,81.0
44217,cellular,27,aug,46.0
44218,cellular,28,aug,91.0
44219,cellular,28,aug,121.0
44220,cellular,28,aug,1126.0
44221,cellular,28,aug,139.0
44222,cellular,28,aug,70.0
44223,cellular,28,aug,246.0
44224,cellular,28,aug,175.0
44225,cellular,28,aug,183.0
44226,cellular,28,aug,44.0
44227,cellular,28,aug,23.0
44228,cellular,28,aug,327.0
44229,cellular,28,aug,13.0
44230,cellular,28,aug,12.0
44231,cellular,28,aug,211.0
44232,cellular,28,aug,105.0
44233,cellular,28,aug,9.0
44234,cellular,28,aug,56.0
44235,cellular,28,aug,70.0
44236,cellular,28,aug,70.0
44237,cellular,28,aug,85.0
44238,cellular,28,aug,66.0
44239,cellular,28,aug,121.0
44240,cellular,28,aug,26.0
44241,cellular,28,aug,49.0
44242,cellular,28,aug,
44243,cellular,28,aug,122.0
44244,cellular,28,aug,88.0
44245,cellular,28,aug,54.0
44246,cellular,28,aug,20.0
44247,cellular,28,aug,23.0
44248,cellular,28,aug,20.0
44249,cellular,28,aug,117.0
44250,cellular,28,aug,532.0
44251,cellular,28,aug,638.0
44252,cellular,28,aug,53.0
44253,cellular,28,aug,144.0
44254,cellular,28,aug,79.0
44255,cellular,28,aug,11.0
44256,cellular,28,aug,9.0
44257,cellular,28,aug,98.0
44258,cellular,28,aug,19.0
44259,cellular,28,aug,68.0
44260,cellular,28,aug,256.0
44261,cellular,28,aug,203.0
44262,cellular,28,aug,93.0
44263,cellular,28,aug,2372.0
44264,cellular,28,aug,86.0
44265,telephone,28,aug,51.0
44266,cellular,28,aug,308.0
44267,telephone,28,aug,53.0
44268,cellular,28,aug,16.0
44269,cellular,28,aug,84.0
44270,cellular,28,aug,21.0
44271,cellular,28,aug,359.0
44272,cellular,28,aug,28.0
44273,cellular,28,aug,322.0
44274,cellular,28,aug,151.0
44275,cellular,28,aug,165.0
44276,cellular,28,aug,23.0
44277,cellular,28,aug,81.0
44278,cellular,28,aug,105.0
44279,cellular,28,aug,80.0
44280,cellular,28,aug,80.0
44281,cellular,28,aug,56.0
44282,cellular,28,aug,87.0
44283,cellular,28,aug,19.0
44284,cellular,28,aug,65.0
44285,cellular,28,aug,12.0
44286,cellular,28,aug,12.0
44287,cellular,28,aug,125.0
44288,cellular,28,aug,74.0
44289,cellular,28,aug,302.0
44290,cellular,28,aug,19.0
44291,telephone,28,aug,75.0
44292,cellular,28,aug,262.0
44293,cellular,28,aug,198.0
44294,cellular,28,aug,161.0
44295,cellular,28,aug,108.0
44296,cellular,28,aug,54.0
44297,cellular,28,aug,116.0
44298,cellular,28,aug,
44299,cellular,28,aug,81.0
44300,cellular,28,aug,260.0
44301,cellular,28,aug,282.0
44302,cellular,28,aug,46.0
44303,cellular,28,aug,147.0
44304,cellular,28,aug,79.0
44305,cellular,28,aug,205.0
44306,cellular,28,aug,15.0
44307,cellular,28,aug,535.0
44308,cellular,28,aug,119.0
44309,cellular,28,aug,157.0
44310,cellular,28,aug,192.0
44311,cellular,28,aug,59.0
44312,cellular,28,aug,110.0
44313,cellular,28,aug,63.0
44314,cellular,28,aug,16.0
44315,cellular,28,aug,82.0
44316,cellular,28,aug,173.0
44317,cellular,28,aug,74.0
44318,cellular,28,aug,97.0
44319,cellular,28,aug,90.0
44320,cellular,28,aug,80.0
44321,cellular,28,aug,95.0
44322,cellular,28,aug,118.0
44323,telephone,28,aug,192.0
44324,cellular,28,aug,113.0
44325,cellular,28,aug,331.0
44326,cellular,28,aug,13.0
44327,cellular,28,aug,129.0
44328,cellular,25,aug,497.0
44329,cellular,25,aug,484.0
44330,cellular,20,aug,50.0
44331,cellular,21,aug,321.0
44332,cellular,21,aug,139.0
44333,cellular,21,aug,819.0
44334,cellular,21,aug,194.0
44335,cellular,21,aug,244.0
44336,cellular,21,aug,169.0
44337,cellular,21,aug,115.0
44338,cellular,21,aug,335.0
44339,cellular,21,aug,124.0
44340,cellular,21,aug,299.0
44341,cellular,21,aug,183.0
44342,cellular,21,aug,162.0
44343,cellular,21,aug,243.0
44344,cellular,21,aug,91.0
44345,cellular,21,aug,76.0
44346,cellular,21,aug,97.0
44347,cellular,21,aug,656.0
44348,cellular,21,aug,282.0
44349,cellular,21,aug,205.0
44350,cellular,21,aug,1111.0
44351,cellular,21,aug,913.0
44352,cellular,21,aug,151.0
44353,cellular,21,aug,121.0
44354,cellular,21,aug,588.0
44355,cellular,21,aug,76.0
44356,cellular,21,aug,297.0
44357,cellular,21,aug,135.0
44358,cellular,22,aug,122.0
44359,cellular,21,aug,241.0
44360,cellular,21,aug,238.0
44361,cellular,21,aug,575.0
44362,cellular,21,aug,419.0
44363,cellular,21,aug,172.0
44364,cellular,21,aug,119.0
44365,cellular,21,aug,122.0
44366,cellular,21,aug,43.0
44367,cellular,21,aug,97.0
44368,cellular,21,aug,176.0
